CUMULATIVE NETSIM STATISTICS AT TIME 13:57: 0
ELAPSED TIME IS  0:33: 0 ( 1980 SECONDS),    TIME PERIOD  1 ELAPSED TIME IS 1980 SECONDS
UpNode,DownNode,TravelDistanceTotal,Trips,MoveTimeTotal,DelayTravelTotal,TravelTimeTotal,MoveTimePerTravelTimeRatio,TravelTimePerDistanceTraveled,DelayTravelPerDistanceTraveled,TravelTimePerVehicle,DelayTravelPerVehicle,DelayControlPerVehicle,DelayQueuePerVehicle,DelayStopPerVehicle,StoppedVehiclesPercent,Volume,SpeedAverage,
Up Node,Down Node,Travel Distance Total,Trips,Move Time Total,Delay Travel Total,Travel Time Total,Move Time Per Travel Time Ratio,Travel Time Per DistanceT raveled,Delay Travel Per Distance Traveled,Travel Time Per Vehicle,Delay Travel Per Vehicle,Delay Control Per Vehicle,Delay Queue Per Vehicle,Delay Stop Per Vehicle,Stopped Vehicles Percent,Volume,Speed Average,
   227,   232,       6.978,     497.900,       0.000,      13.780,
   240,   244,       0.000,       0.000,       0.000,       0.000,
  8040,   235,       0.000,       0.000,       0.000,       0.000,
   246,   248,       0.611,      44.200,       0.078,       1.300,
   236,   227,      39.323,     497.900,       7.414,      86.060,
   237,   246,       6.412,     497.900,       1.519,      14.343,
  7021,   254,       2.218,     110.500,       0.000,       1.842,
   127,   255,       0.000,       0.000,       0.000,       0.000,
   255,   256,       0.000,       0.000,       0.000,       0.000,
   144,   267,       3.964,     149.500,       0.000,       6.023,
   267,   268,       3.058,     149.500,       0.000,       5.178,
  7024,   269,       2.412,      89.700,       0.000,       1.582,
  7040,   271,       2.009,     104.000,       0.000,       1.733,
   233,   272,       0.000,       0.000,       0.000,       0.000,
   272,   273,       0.000,       0.000,       0.000,       0.000,
   275,   274,       0.000,       0.000,       0.000,       0.000,
   276,   275,       0.000,       0.000,       0.000,       0.000,
   277,   276,       0.000,       0.000,       0.000,       0.000,
   230,   277,       0.000,       0.000,       0.000,       0.000,
   279,   278,       0.000,       0.000,       0.000,       0.000,
   280,   279,       0.000,       0.000,       0.000,       0.000,
   243,   280,       0.000,       0.000,       0.000,       0.000,
   283,   282,       0.576,      23.400,       0.000,       1.105,
   248,   283,       0.341,      23.400,       0.054,       0.737,
   248,   286,       0.394,      20.800,       0.079,       0.867,
   286,   287,       0.374,      20.800,       0.000,       0.715,
   242,   288,       0.390,      20.800,       0.000,       0.758,
   288,   289,       0.362,      20.800,       0.000,       0.672,
   312,   323,       0.971,      37.700,       0.000,       1.777,
   290,   325,       4.131,      66.300,       3.416,      11.678,
   327,   300,       1.189,      54.600,       0.915,       3.293,
   318,   322,       0.457,      20.800,       0.000,       0.823,
   292,   299,       3.059,      74.100,       0.294,       6.413,
   315,   294,       2.309,      45.500,       0.039,       4.658,
   296,   309,       0.926,      27.300,       0.099,       1.950,
   314,   327,       4.436,      54.600,       0.000,       8.147,
   298,   321,       6.940,      75.400,       0.701,      14.582,
   297,  7044,       0.892,      66.300,       1.402,       3.185,
   294,   320,       2.268,      79.300,       1.466,       6.002,
   329,   317,       1.292,      37.700,       1.250,       3.835,
   291,   326,       4.142,      81.900,       0.037,       8.320,
   302,   310,       1.171,      37.700,       0.000,       1.170,
   303,   295,       0.000,       0.000,       0.000,       0.000,
   307,   297,       1.683,      66.300,       1.965,       5.330,
   324,  7047,       1.854,      39.000,       0.344,       4.052,
   321,   324,       5.102,      72.800,       0.240,      10.443,
   319,   328,       0.512,      27.300,       0.000,       0.628,
   299,   298,       2.975,      74.100,       0.225,       6.175,
   295,   297,       0.000,       0.000,       0.000,       0.000,
   310,   311,       1.064,      37.700,       0.000,       1.452,
  7045,   302,       1.261,      83.200,       0.000,       1.387,
   304,   313,       1.618,      27.300,       0.208,       3.445,
   323,   329,       0.885,      37.700,       0.006,       1.777,
   325,   306,       1.231,      66.300,       1.396,       3.857,
   324,   294,       1.319,      33.800,       0.873,       3.510,
   303,   314,       0.719,      27.300,       0.426,       1.863,
   302,   315,       2.757,      46.800,       0.000,       2.990,
   328,   304,       6.148,      27.300,       0.000,      10.400,
   320,  7048,       2.058,      79.300,       0.348,       4.463,
   306,   307,       1.582,      66.300,       0.584,       3.748,
   311,   312,       1.114,      37.700,       0.000,       1.690,
  7043,   314,       1.867,      27.300,       0.000,       1.625,
   305,   291,      23.859,     677.300,       0.000,      35.598,
   322,   308,       0.808,      20.800,       0.768,       2.383,
   313,   296,       1.184,      27.300,       0.037,       2.405,
   319,   318,       2.825,      20.800,       0.000,       3.532,
   326,  7046,       2.234,      81.900,       0.061,       4.528,
   300,   316,      79.173,     586.300,       8.423,     166.768,
   308,   305,      21.435,     625.300,       5.034,      47.905,
   301,   293,      27.488,     642.200,       0.000,      43.312,
   290,   300,      44.893,     529.100,       2.708,      92.495,
  8047,   305,       0.000,       0.000,       0.000,       0.000,
   317,   308,      58.733,     604.500,       5.775,     123.240,
   291,   290,      91.087,     596.700,       5.459,     187.633,
   292,   317,      98.224,     566.800,       9.602,     206.050,
   316,   301,      24.762,     586.300,       3.819,      53.343,
  8046,   301,       0.000,       0.000,       0.000,       0.000,
  7042,   319,       1.157,      48.100,       0.000,       0.802,
   309,   303,       0.796,      27.300,       0.574,       2.167,
   293,   292,      65.668,     640.900,       2.716,     134.052,
CUMULATIVE FRESIM STATISTICS AT TIME  0: 0: 0
LINK STATISTICS,
UpNode,DownNode,VehiclesEnteringLink,VehiclesExitingLink,LaneChangesTotal,ContentCurrent,Content,TravelDistanceTotal,TravelTimeTotal,TravelTimePerVehicle,MoveTimePerVehicle,DelayTravelPerVehicle,MoveTimePerTravelTimeRatio,TravelTimePerDistanceTraveled,DelayTravelPerDistanceTraveled,VolumePerLane,DensityPerLane,SpeedAverage,
Up Node,Down Node,Vehicles Entering Link,Vehicles Exiting Link,Lane Changes Total,Content Current,Content,Travel Distance Total,Travel Time Total,Travel Time Per Vehicle,Move Time Per Vehicle,Delay Travel Per Vehicle,Move Time Per Travel Time Ratio,Travel Time Per Distance Traveled,Delay Travel Per Mile,Volume Per Lane,Density Per Lane,Speed Average,
    68,    15,    2603.000,    2601.000,     116.000,      11.000,       9.374,     309.439,     309.201,       7.131,       6.587,       0.543,       0.924,       0.999,       0.076,    1577.555,      26.272,      60.046,
    14,     6,    2747.000,    2747.000,     736.000,       5.000,       5.844,     194.926,     192.752,       4.012,       3.745,       0.267,       0.933,       0.989,       0.066,    1473.043,      24.277,      60.677,
     6,    10,    2507.000,    2505.000,     114.000,       6.000,       5.504,     187.019,     181.554,       4.346,       4.133,       0.214,       0.951,       0.971,       0.048,    1519.705,      24.588,      61.806,
    24,    11,    2671.000,    2673.000,     324.000,       2.000,       3.015,      98.201,      99.436,       2.232,       2.035,       0.197,       0.912,       1.013,       0.089,    1383.006,      23.340,      59.255,
    11,    12,    2386.000,    2386.000,      73.000,       4.000,       4.903,     163.180,     161.710,       4.065,       3.787,       0.279,       0.931,       0.991,       0.068,    1447.202,      23.903,      60.545,
    12,    13,    2512.000,    2509.000,     201.000,       6.000,       5.826,     183.982,     192.173,       4.594,       4.059,       0.534,       0.884,       1.045,       0.121,    1298.402,      22.603,      57.443,
    67,    18,    2748.000,    2750.000,     369.000,       4.000,       5.676,     173.303,     187.215,       4.088,       3.493,       0.595,       0.854,       1.080,       0.157,    1514.604,      27.270,      55.541,
    18,    17,    2473.000,    2471.000,      23.000,       2.000,       1.257,      40.914,      41.454,       0.737,       0.671,       0.066,       0.911,       1.013,       0.090,    2046.724,      34.562,      59.218,
     6,  7001,     240.000,     242.000,       0.000,       0.000,       0.433,      14.387,      14.266,       3.550,       3.304,       0.245,       0.931,       0.992,       0.069,     438.675,       7.250,      60.507,
    30,    10,     163.000,     163.000,       0.000,       0.000,       0.125,       3.550,       4.135,       1.522,       1.206,       0.316,       0.793,       1.165,       0.242,     296.513,       5.756,      51.518,
    28,  7003,     287.000,     289.000,       0.000,       0.000,       0.210,       6.607,       6.942,       1.445,       1.269,       0.176,       0.878,       1.051,       0.128,     524.440,       9.184,      57.101,
    29,  7005,     277.000,     278.000,       0.000,       1.000,       0.454,      14.690,      14.976,       3.232,       2.927,       0.306,       0.905,       1.019,       0.096,     505.723,       8.593,      58.854,
  7006,    21,     132.000,     132.000,      22.000,       0.000,       0.433,       9.047,      14.289,       6.174,       3.608,       2.566,       0.584,       1.579,       0.656,     126.302,       3.325,      37.989,
    21,    17,     132.000,     133.000,      15.000,       0.000,       0.389,       8.780,      12.843,       5.818,       3.671,       2.147,       0.631,       1.463,       0.540,     120.470,       2.937,      41.018,
    26,    19,     163.000,     163.000,       0.000,       0.000,       0.238,       5.927,       7.858,       2.893,       2.014,       0.879,       0.696,       1.326,       0.403,     296.513,       6.552,      45.257,
  7004,    20,     125.000,     126.000,       0.000,       0.000,       0.310,       6.405,      10.240,       4.578,       2.643,       1.935,       0.577,       1.599,       0.676,     244.121,       6.505,      37.529,
    20,    12,     126.000,     126.000,       0.000,       0.000,       0.289,       7.493,       9.530,       4.538,       3.294,       1.245,       0.726,       1.272,       0.349,     229.207,       4.859,      47.175,
    10,    23,    2668.000,    2670.000,     324.000,       6.000,       7.107,     225.851,     234.410,       5.272,       4.689,       0.583,       0.889,       1.038,       0.115,    1321.918,      22.867,      57.809,
    23,    24,    2670.000,    2671.000,      57.000,       6.000,       3.910,     126.479,     128.970,       2.897,       2.622,       0.274,       0.905,       1.020,       0.097,    1619.745,      27.527,      58.841,
    16,    67,    2747.000,    2748.000,     437.000,      17.000,      17.422,     595.589,     574.631,      12.356,      11.822,       0.534,       0.957,       0.965,       0.042,    1691.967,      27.207,      62.188,
    17,    68,    2604.000,    2603.000,     325.000,       6.000,       4.932,     142.954,     162.680,       3.750,       3.042,       0.708,       0.811,       1.138,       0.215,    1307.670,      24.802,      52.725,
