CUMULATIVE NETSIM STATISTICS AT TIME 13:57: 0
ELAPSED TIME IS  0:33: 0 ( 1980 SECONDS),    TIME PERIOD  1 ELAPSED TIME IS 1980 SECONDS
UpNode,DownNode,TravelDistanceTotal,Trips,MoveTimeTotal,DelayTravelTotal,TravelTimeTotal,MoveTimePerTravelTimeRatio,TravelTimePerDistanceTraveled,DelayTravelPerDistanceTraveled,TravelTimePerVehicle,DelayTravelPerVehicle,DelayControlPerVehicle,DelayQueuePerVehicle,DelayStopPerVehicle,StoppedVehiclesPercent,Volume,SpeedAverage,
Up Node,Down Node,Travel Distance Total,Trips,Move Time Total,Delay Travel Total,Travel Time Total,Move Time Per Travel Time Ratio,Travel Time Per DistanceT raveled,Delay Travel Per Distance Traveled,Travel Time Per Vehicle,Delay Travel Per Vehicle,Delay Control Per Vehicle,Delay Queue Per Vehicle,Delay Stop Per Vehicle,Stopped Vehicles Percent,Volume,Speed Average,
   255,   253,       0.017,       0.000,       1.289,       2.781,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.000
   255,   301,       0.017,       0.017,       2.355,       1.632,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       5.000
   301,   127,       0.150,       0.150,       1.208,       2.159,       0.000,       0.000,       0.005,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.000,       0.000,       0.000,       0.000,       0.000,       0.000,      11.000
   104,   302,       0.017,       0.000,       2.830,       2.921,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      24.000
   302,   104,       0.633,       0.633,       1.324,       1.361,       0.000,       0.000,       0.019,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.000,       0.000,       0.000,       0.000,       0.000,       0.000,      32.000
   302,   303,       0.000,       0.000,       3.012,       2.671,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      18.000
   303,   302,       0.000,       0.000,       1.536,       1.356,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       2.000
   303,   304,       0.000,       0.000,       3.108,       2.672,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      16.000
   304,   303,       0.000,       0.000,       1.577,       1.349,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       4.000
   304,   305,       0.000,       0.000,       4.482,       2.515,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      36.000
   305,   304,       0.000,       0.000,       2.355,       1.314,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       6.000
   305,   306,       0.000,       0.000,       2.324,       2.708,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      16.000
   306,   305,       0.000,       0.000,       1.304,       1.512,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.000
   306,   307,       0.000,       0.000,       1.208,       2.998,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       8.000
   307,   177,       0.683,       0.650,       2.466,       2.967,       0.000,       0.003,       0.020,       0.000,       0.000,       0.000,       0.000,       0.000,       1.000,       2.000,       0.000,       0.000,       0.000,       0.000,       0.000,      82.000
   177,   308,       0.000,       0.000,       1.491,       1.463,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       2.000
   308,   306,       0.000,       0.000,       0.440,       1.980,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000
   177,   171,       0.467,       0.433,       1.657,       1.723,       0.000,       0.000,       0.014,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       2.000,       0.000,       0.000,       0.000,       0.000,       0.000,      47.000
   171,   177,       0.033,       0.033,       1.637,       1.704,       0.000,       0.000,       0.001,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.000,       0.000,       0.000,       0.000,       0.000,       0.000,      33.000
   171,   228,       0.083,       0.083,       4.467,       1.241,       0.000,       0.001,       0.002,       0.000,       0.000,       0.000,       0.000,       0.000,       1.000,       1.000,       0.000,       0.000,       0.000,       0.000,       0.000,      43.000
   309,   171,       0.467,       0.450,       1.622,       2.038,       0.000,       0.001,       0.014,       0.000,       0.000,       0.000,       0.000,       0.000,       1.000,       2.000,       0.000,       0.000,       0.000,       0.000,       0.000,      43.000
   228,   309,       0.017,       0.000,       4.482,       1.585,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      18.000
   229,   310,       0.000,       0.000,       0.308,       2.250,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      12.000
   310,   229,       0.000,       0.000,       0.258,       1.880,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000
   310,   228,       0.400,       0.367,       0.935,       2.888,       0.000,       0.002,       0.011,       0.000,       0.000,       0.000,       0.000,       0.000,       1.000,       2.000,       0.000,       0.000,       0.000,       0.000,       0.000,      24.000
   228,   310,       0.000,       0.000,       0.647,       1.997,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       3.000
   228,   311,       0.000,       0.000,       1.283,       1.589,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       9.000
   311,   139,       0.067,       0.067,       1.925,       1.511,       0.000,       0.000,       0.002,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       1.000,       0.000,       0.000,       0.000,       0.000,       0.000,      34.000
   139,   228,       0.233,       0.233,       3.209,       1.535,       0.000,       0.004,       0.003,       0.000,       0.000,       0.000,       0.000,       0.000,       1.000,       1.000,       0.000,       0.000,       0.000,       0.000,       0.000,      49.000
   268,   312,       0.000,       0.000,       4.659,       1.471,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,      29.000
   312,   268,       0.217,       0.200,       4.720,       1.491,       0.000,       0.001,       0.006,       0.000,       0.000,       0.000,       0.000,       0.000,       1.000,       2.000,       0.000,       0.000,       0.000,       0.000,       0.000,       6.000
   139,   268,       0.533,       0.533,       2.289,       1.563,       0.000,       0.000,       0.017,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       2.000,       0.000,       0.000,       0.000,       0.000,       0.000,      45.000
   268,   139,       0.717,       0.717,       2.557,       1.733,       0.000,       0.004,       0.018,       0.000,       0.000,       0.000,       0.000,       0.000,       1.000,       1.000,       0.000,       0.000,       0.000,       0.000,       0.000,      38.000
   318,   320,       0.000,       0.000,       0.440,       0.258,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000
   320,   321,       0.000,       0.000,       0.015,       0.168,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000
   323,   322,       0.000,       0.000,       0.182,       1.682,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000
   322,   316,       0.000,       0.000,       1.905,       1.134,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       6.000
